country,bromeliad_id,day,class,ord,family,subfamily,genus,species,abundance,size_mm,dry_mass_mg,bromspecies,predator,resource
trini,E31,22/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,enriched
trini,E31,22/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E3,22/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,guzmania_sp,absent,control
trini,E3,22/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E22,22/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult5,1,5,NA,guzmania_sp,absent,enriched
trini,E8,22/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,2,3,NA,vriesea_sp,absent,control
trini,E8,22/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult5,1,5,NA,vriesea_sp,absent,control
trini,E8,22/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,vriesea_sp,absent,control
trini,E20,22/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E20,22/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,3,3,NA,guzmania_sp,absent,enriched
trini,E2,22/10/2022,Hexapoda,Diptera,Psychodidae,NA,NA,adult1,1,1.94,0.02,vriesea_sp,absent,control
trini,E2,22/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,vriesea_sp,absent,control
trini,E2,22/10/2022,Hexapoda,Diptera,Chironomidae,NA,NA,adult2,1,3.14,NA,vriesea_sp,absent,control
trini,E2,22/10/2022,Hexapoda,Coleoptera,Coccinellidae,NA,NA,cocc2,1,NA,NA,vriesea_sp,absent,control
trini,E32,23/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,enriched
trini,E32,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,enriched
trini,E32,23/10/2022,Hexapoda,Diptera,Chironomidae,NA,NA,adult4,1,2.44,0.08,guzmania_sp,absent,enriched
trini,E7,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E7,23/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,guzmania_sp,absent,control
trini,E7,23/10/2022,Hexapoda,Diptera,Dolichopodidae,NA,NA,doli1,1,NA,NA,guzmania_sp,absent,control
trini,E26,23/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,guzmania_sp,absent,enriched
trini,E3,23/10/2022,Hexapoda,Diptera,Syrphidae,NA,NA,syrph1,1,NA,NA,guzmania_sp,absent,control
trini,E3,23/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,control
trini,E14,23/10/2022,Hexapoda,Diptera,NA,NA,NA,fly3,1,NA,NA,guzmania_sp,absent,control
trini,E14,23/10/2022,Hexapoda,Diptera,Dolichopodidae,NA,NA,doli1,1,NA,NA,guzmania_sp,absent,control
trini,E14,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E14,23/10/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,ant2,1,NA,NA,guzmania_sp,absent,control
trini,E1,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E10,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,control
trini,E15,23/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,control
trini,E15,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E15,23/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult7,1,4.6,0.75,guzmania_sp,absent,control
trini,E16,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E16,23/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,1,3,NA,guzmania_sp,absent,control
trini,E16,23/10/2022,Hexapoda,Diptera,Chironomidae,NA,NA,adult5,1,NA,NA,guzmania_sp,absent,control
trini,E16,23/10/2022,Hexapoda,Hemiptera,Miridae,NA,NA,miri1,1,NA,NA,guzmania_sp,absent,control
trini,E13,23/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,guzmania_sp,absent,control
trini,E17,23/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,guzmania_sp,absent,enriched
trini,E17,23/10/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,ant2,1,NA,NA,guzmania_sp,absent,enriched
trini,E20,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E25,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,vriesea_sp,absent,enriched
trini,E25,23/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,vriesea_sp,absent,enriched
trini,E18,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E22,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E27,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,vriesea_sp,absent,enriched
trini,E27,23/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,vriesea_sp,absent,enriched
trini,E27,23/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper2,1,NA,NA,vriesea_sp,absent,enriched
trini,E24,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,vriesea_sp,absent,enriched
trini,E24,23/10/2022,Clitellata,Oligochaeta,NA,NA,NA,sp2,1,NA,NA,vriesea_sp,absent,enriched
trini,E28,23/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,vriesea_sp,absent,enriched
trini,E21,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,enriched
trini,E8,23/10/2022,Hexapoda,Diptera,NA,NA,NA,fly1,1,NA,NA,vriesea_sp,absent,control
trini,E8,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,vriesea_sp,absent,control
trini,E8,23/10/2022,Hexapoda,Coleoptera,Chrysomelidae,NA,NA,chryso3,1,NA,NA,vriesea_sp,absent,control
trini,E8,23/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,1,3,NA,vriesea_sp,absent,control
trini,E31,23/10/2022,Chelicerata,Araneae,NA,NA,NA,jumpspid1,1,NA,NA,guzmania_sp,absent,enriched
trini,E6,23/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,3,NA,NA,guzmania_sp,absent,control
trini,E2,23/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,5,NA,NA,vriesea_sp,absent,control
trini,E2,23/10/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,ant2,1,NA,NA,vriesea_sp,absent,control
trini,E2,23/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper2,1,NA,NA,vriesea_sp,absent,control
trini,E2,23/10/2022,Hexapoda,Hemiptera,NA,NA,NA,hoppernymph1,1,NA,NA,vriesea_sp,absent,control
trini,E2,23/10/2022,Hexapoda,Hemiptera,Miridae,NA,NA,miri1,1,NA,NA,vriesea_sp,absent,control
trini,E5,23/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,other_sp,absent,control
trini,E5,23/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,1,3,NA,other_sp,absent,control
trini,E4,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E4,24/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,guzmania_sp,absent,control
trini,E4,24/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult1,1,6.78,0.84,guzmania_sp,absent,control
trini,E9,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,vriesea_sp,absent,control
trini,E32,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,enriched
trini,E7,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,control
trini,E14,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,3,NA,NA,guzmania_sp,absent,control
trini,E14,24/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,control
trini,E1,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,control
trini,E11,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,control
trini,E12,24/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,guzmania_sp,absent,control
trini,E12,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E10,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E10,24/10/2022,Chelicerata,Araneae,NA,NA,NA,spider5,1,NA,NA,guzmania_sp,absent,control
trini,E15,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E28,24/10/2022,Hexapoda,Lepidoptera,NA,NA,NA,moth3,1,NA,NA,vriesea_sp,absent,enriched
trini,E19,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,enriched
trini,E8,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,vriesea_sp,absent,control
trini,E8,24/10/2022,Hexapoda,Coleoptera,Chrysomelidae,Cassidinae,NA,cass1,1,"escaped, green with golden dots",NA,vriesea_sp,absent,control
trini,E8,24/10/2022,Hexapoda,Coleoptera,Chrysomelidae,NA,NA,chryso4,1,NA,NA,vriesea_sp,absent,control
trini,E8,24/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,1,3,NA,vriesea_sp,absent,control
trini,E21,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,enriched
trini,E21,24/10/2022,Hexapoda,Orthoptera,Acrididae,NA,NA,grass1,1,NA,NA,guzmania_sp,absent,enriched
trini,E21,24/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,1,3,NA,guzmania_sp,absent,enriched
trini,E2,24/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,vriesea_sp,absent,control
trini,E2,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,vriesea_sp,absent,control
trini,E2,24/10/2022,Chelicerata,Araneae,NA,NA,NA,spider2,1,NA,NA,vriesea_sp,absent,control
trini,E6,24/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,2,NA,NA,guzmania_sp,absent,control
trini,E5,24/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,other_sp,absent,control
trini,E5,24/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,other_sp,absent,control
trini,E5,24/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,1,3,NA,other_sp,absent,control
trini,E4,25/10/2022,Hexapoda,Lepidoptera,NA,NA,NA,moth1,1,NA,NA,guzmania_sp,absent,control
trini,E9,25/10/2022,Hexapoda,Lepidoptera,NA,NA,NA,moth1,1,NA,NA,vriesea_sp,absent,control
trini,E32,25/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E32,25/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E1,25/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,control
trini,E1,25/10/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,ant2,1,NA,NA,guzmania_sp,absent,control
trini,E1,25/10/2022,Hexapoda,Lepidoptera,NA,NA,NA,moth4,1,NA,NA,guzmania_sp,absent,control
trini,E14,25/10/2022,Hexapoda,Lepidoptera,NA,NA,NA,butt3,1,NA,NA,guzmania_sp,absent,control
trini,E3,25/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,2,NA,NA,guzmania_sp,absent,control
trini,E3,25/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,1,escaped,NA,guzmania_sp,absent,control
trini,E10,25/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,control
trini,E12,25/10/2022,Hexapoda,Diptera,Syrphidae,NA,NA,syrph1,1,NA,NA,guzmania_sp,absent,control
trini,E12,25/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,1,3,NA,guzmania_sp,absent,control
trini,E12,25/10/2022,Hexapoda,Diptera,NA,NA,NA,fly4,1,NA,NA,guzmania_sp,absent,control
trini,E11,25/10/2022,Hexapoda,Diptera,Dolichopodidae,NA,NA,doli1,1,NA,NA,guzmania_sp,absent,control
trini,E11,25/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E16,25/10/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,ant2,1,NA,NA,guzmania_sp,absent,control
trini,E15,25/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E15,25/10/2022,Hexapoda,Diptera,Syrphidae,NA,NA,syrph1,1,NA,NA,guzmania_sp,absent,control
trini,E15,25/10/2022,Hexapoda,Collembola,NA,NA,NA,spring1,2,NA,NA,guzmania_sp,absent,control
trini,E15,25/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,1,3,NA,guzmania_sp,absent,control
trini,E25,25/10/2022,Hexapoda,Collembola,NA,NA,NA,spring1,5,NA,NA,vriesea_sp,absent,enriched
trini,E25,25/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,vriesea_sp,absent,enriched
trini,E23,25/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,enriched
trini,E30,25/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,vriesea_sp,absent,enriched
trini,E30,25/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,vriesea_sp,absent,enriched
trini,E18,25/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E22,25/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E22,25/10/2022,Chelicerata,Araneae,NA,NA,NA,spider6,1,NA,NA,guzmania_sp,absent,enriched
trini,E27,25/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,vriesea_sp,absent,enriched
trini,E24,25/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,vriesea_sp,absent,enriched
trini,E24,25/10/2022,Hexapoda,Collembola,NA,NA,NA,spring1,1,NA,NA,vriesea_sp,absent,enriched
trini,E28,25/10/2022,Hexapoda,Lepidoptera,NA,NA,NA,moth5,1,NA,NA,vriesea_sp,absent,enriched
trini,E28,25/10/2022,Hexapoda,Diptera,Chironomidae,NA,NA,adult3,1,2,0.07,vriesea_sp,absent,enriched
trini,E8,25/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,vriesea_sp,absent,control
trini,E8,25/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,vriesea_sp,absent,control
trini,E19,25/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,enriched
trini,E19,25/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E31,25/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,enriched
trini,E31,25/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E31,25/10/2022,Hexapoda,Diptera,NA,NA,NA,escaped,1,NA,NA,guzmania_sp,absent,enriched
trini,E6,25/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E2,25/10/2022,Hexapoda,Collembola,NA,NA,NA,spring1,1,NA,NA,vriesea_sp,absent,control
trini,E2,25/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,vriesea_sp,absent,control
trini,E2,25/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,vriesea_sp,absent,control
trini,E2,25/10/2022,Hexapoda,NA,NA,NA,NA,mini1,4,NA,NA,vriesea_sp,absent,control
trini,E5,25/10/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,ant2,1,NA,NA,other_sp,absent,control
trini,E5,25/10/2022,Hexapoda,Collembola,NA,NA,NA,spring2,1,NA,NA,other_sp,absent,control
trini,E3,25/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,1,3,NA,guzmania_sp,absent,control
trini,E6,25/10/2022,Hexapoda,Diptera,Chironomidae,NA,NA,adult3,1,2.86,0.05,guzmania_sp,absent,control
trini,E4,26/10/2022,Hexapoda,Diptera,Dolichopodidae,NA,NA,doli1,1,NA,NA,guzmania_sp,absent,control
trini,E4,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E4,26/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,control
trini,E4,26/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,guzmania_sp,absent,control
trini,E9,26/10/2022,Chelicerata,Araneae,Salticidae,NA,NA,jumpspid2,1,NA,NA,vriesea_sp,absent,control
trini,E9,26/10/2022,Hexapoda,Diptera,Dolichopodidae,NA,NA,doli1,1,NA,NA,vriesea_sp,absent,control
trini,E9,26/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,1,3,NA,vriesea_sp,absent,control
trini,E26,26/10/2022,Hexapoda,Hymenoptera,Formicidae,NA,NA,ant4,1,NA,NA,guzmania_sp,absent,enriched
trini,E26,26/10/2022,Hexapoda,Coleoptera,Curculionidae,NA,NA,curc1,1,NA,NA,guzmania_sp,absent,enriched
trini,E7,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,control
trini,E32,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E32,26/10/2022,Hexapoda,Diptera,Syrphidae,NA,NA,syrph1,1,NA,NA,guzmania_sp,absent,enriched
trini,E1,26/10/2022,Hexapoda,Orthoptera,Acrididae,NA,NA,grass2,1,NA,NA,guzmania_sp,absent,control
trini,E1,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,control
trini,E1,26/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,control
trini,E14,26/10/2022,Hexapoda,Diptera,NA,NA,NA,fly3,1,NA,NA,guzmania_sp,absent,control
trini,E14,26/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,guzmania_sp,absent,control
trini,E14,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,control
trini,E14,26/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,control
trini,E14,26/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper3,1,NA,NA,guzmania_sp,absent,control
trini,E3,26/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,1,escaped,NA,guzmania_sp,absent,control
trini,E3,26/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,control
trini,E3,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,control
trini,E3,26/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper2,1,NA,NA,guzmania_sp,absent,control
trini,E10,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E10,26/10/2022,Hexapoda,Coleoptera,Coccinellidae,NA,NA,cocc2,1,NA,NA,guzmania_sp,absent,control
trini,E12,26/10/2022,Hexapoda,Diptera,NA,NA,NA,fly3,1,NA,NA,guzmania_sp,absent,control
trini,E12,26/10/2022,Hexapoda,Diptera,NA,NA,NA,fly4,1,NA,NA,guzmania_sp,absent,control
trini,E12,26/10/2022,Gastropoda,NA,NA,NA,NA,snail1,1,NA,NA,guzmania_sp,absent,control
trini,E12,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E11,26/10/2022,Hexapoda,Collembola,NA,NA,NA,spring1,1,NA,NA,guzmania_sp,absent,control
trini,E11,26/10/2022,Gastropoda,NA,NA,NA,NA,slug1,1,NA,NA,guzmania_sp,absent,control
trini,E11,26/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult2,1,busted,NA,guzmania_sp,absent,control
trini,E15,26/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,control
trini,E25,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,vriesea_sp,absent,enriched
trini,E25,26/10/2022,Hexapoda,Coleoptera,Chrysomelidae,NA,NA,chryso4,1,NA,NA,vriesea_sp,absent,enriched
trini,E23,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,enriched
trini,E23,26/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,2,NA,NA,guzmania_sp,absent,enriched
trini,E22,26/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,guzmania_sp,absent,enriched
trini,E19,26/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,enriched
trini,E21,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,enriched
trini,E2,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,vriesea_sp,absent,control
trini,E2,26/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,vriesea_sp,absent,control
trini,E6,26/10/2022,Hexapoda,Collembola,NA,NA,NA,spring1,1,NA,NA,guzmania_sp,absent,control
trini,E6,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E6,26/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,guzmania_sp,absent,control
trini,E31,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E31,26/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,enriched
trini,E31,26/10/2022,Hexapoda,Diptera,Chironomidae,NA,NA,adult6,1,NA,NA,guzmania_sp,absent,enriched
trini,E5,26/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,other_sp,absent,control
trini,E4,27/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,guzmania_sp,absent,control
trini,E4,27/10/2022,Hexapoda,Diptera,Dolichopodidae,NA,NA,doli1,1,NA,NA,guzmania_sp,absent,control
trini,E4,27/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,control
trini,E4,27/10/2022,Hexapoda,NA,NA,NA,NA,mini1,4,NA,NA,guzmania_sp,absent,control
trini,E9,27/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,vriesea_sp,absent,control
trini,E32,27/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E7,27/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,control
trini,E26,27/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,enriched
trini,E3,27/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E3,27/10/2022,Hexapoda,Diptera,Cecidomyiidae,NA,NA,ceci1,1,NA,NA,guzmania_sp,absent,control
trini,E3,27/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,control
trini,E14,27/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E14,27/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,control
trini,E1,27/10/2022,Hexapoda,NA,NA,NA,NA,mini1,2,NA,NA,guzmania_sp,absent,control
trini,E1,27/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,guzmania_sp,absent,control
trini,E1,27/10/2022,Hexapoda,Diptera,Dolichopodidae,NA,NA,doli1,1,NA,NA,guzmania_sp,absent,control
trini,E13,27/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,control
trini,E13,27/10/2022,Hexapoda,Diptera,Micropezidae,NA,NA,micro1,1,NA,NA,guzmania_sp,absent,control
trini,E17,27/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E20,27/10/2022,Hexapoda,NA,NA,NA,NA,mini1,1,NA,NA,guzmania_sp,absent,enriched
trini,E20,27/10/2022,Hexapoda,Diptera,Psychodidae,NA,NA,psycho1,1,escaped,NA,guzmania_sp,absent,enriched
trini,E25,27/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,1,NA,NA,vriesea_sp,absent,enriched
trini,E16,27/10/2022,Hexapoda,Diptera,Tipulidae,NA,NA,adult1,1,7,1.29,guzmania_sp,absent,control
trini,E23,27/10/2022,Hexapoda,Hemiptera,Cicadellidae,NA,NA,hopper1,2,NA,NA,guzmania_sp,absent,enriched
trini,E23,27/10/2022,Hexapoda,Lepidoptera,NA,NA,NA,cater1,1,NA,NA,guzmania_sp,absent,enriched
trini,E30,27/10/2022,Hexapoda,Diptera,Dolichopodidae,NA,NA,doli1,1,NA,NA,vriesea_sp,absent,enriched
trini,E28,27/10/2022,Hexapoda,Diptera,Syrphidae,NA,NA,syrph1,1,NA,NA,vriesea_sp,absent,enriched
